LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDU_0,EDU_1,EDU_2,EDU_3,EDU_4,EDU_5,EDU_6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,pay_bucket_0_count,pay_bucket_1_count,pay_bucket_2_count,pay_bucket_3_count,pay_bucket_4_count,pay_bucket_5_count,pay_bucket_6_count,pay_bucket_7_count,pay_bucket_8_count,pay_bucket_-2_count,pay_bucket_-1_count,pay_bucket_0_flag,pay_bucket_1_flag,pay_bucket_2_flag,pay_bucket_3_flag,pay_bucket_4_flag,pay_bucket_5_flag,pay_bucket_6_flag,pay_bucket_7_flag,pay_bucket_8_flag,pay_bucket_-2_flag,pay_bucket_-1_flag,pay_amt_total,bill_amt_total,pay_to_billed_ratio,zero_bill_amount,utilization_avg,utilization_max,group,default payment next month
400000,30,-38,9465,4991,466,-1381,3122,10446,5002,504,499,5056,2152,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,23659,16625,1.4230977443609023,0,0.006927083333333334,0.0236625,M,1
100000,26,1370,4192,4159,3542,1980,3980,4210,4159,1000,1080,2000,1525,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,13974,19223,0.726941684440514,0,0.032038333333333335,0.04192,M,0
110000,29,64351,64739,75697,86483,97054,105553,1415,12182,12201,12403,10350,3000,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,51551,493877,0.10438024042423519,0,0.7482984848484848,0.9595727272727272,M,1
20000,46,19401,20650,0,0,0,0,1650,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1650,40051,0.041197473221642404,0,0.3337583333333333,1.0325,M,1
50000,45,20638,19834,19387,22574,20483,20121,1314,1340,5000,0,729,793,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9176,123037,0.07457919162528345,0,0.41012333333333334,0.45148,M,0
50000,25,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12641,115943,0.1090277118929129,0,0.38647666666666664,0.42012,M,0
20000,27,20771,19935,3110,2140,0,0,0,1000,100,2000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,3100,45956,0.06745582731308208,0,0.3829666666666667,1.03855,M,1
230000,27,228863,227814,218694,191956,191741,176784,8862,8933,6956,7845,6784,7471,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46851,1235852,0.03790987917647097,0,0.8955449275362319,0.9950565217391304,M,0
150000,39,117485,114166,116491,118839,126102,123914,0,4225,4282,9207,0,4679,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22393,716997,0.031231650899515618,0,0.7966633333333333,0.84068,M,1
50000,27,48655,45570,44015,36724,45751,46497,460,5021,0,10000,2005,37,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17523,267212,0.06557714473900873,0,0.8907066666666668,0.9731,M,1
160000,33,140225,140745,139923,140815,139935,138912,5211,5000,5000,5000,5000,6000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31211,840555,0.037131419121889706,0,0.875578125,0.88009375,M,0
270000,32,150616,146262,149449,150893,153878,157324,0,7100,5500,6000,6000,5100,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,29700,908422,0.03269405628661569,0,0.5607543209876543,0.5826814814814815,M,0
140000,56,7272,7906,8717,9046,9369,10165,1299,1500,1000,1000,1500,1000,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7299,52475,0.13909480705097665,0,0.0624702380952381,0.07260714285714286,M,0
280000,28,119587,122015,130286,130705,132964,136400,4411,10282,3006,2659,3436,1000,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24794,771957,0.032118369287408494,0,0.4594982142857143,0.48714285714285716,M,0
270000,47,161999,165303,168837,172281,175705,179582,6000,6200,6254,6290,6710,8250,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39704,1023707,0.03878453502808909,0,0.6319179012345679,0.6651185185185186,M,0
20000,27,543,2070,370,-20,780,0,1100,5193,0,800,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,7093,3743,1.8950040074806305,0,0.03119166666666667,0.1035,M,0
180000,42,102449,104807,111048,107782,110879,113666,5500,9500,0,5000,5000,5000,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30000,650631,0.04610908487299253,0,0.6024361111111111,0.6314777777777778,M,0
50000,27,39607,40399,36712,33485,37712,40065,5014,5000,5000,5000,5000,5000,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30014,227980,0.13165189928941134,0,0.7599333333333332,0.80798,M,0
80000,62,1262,1642,1975,672,5112,3932,1642,1975,672,5112,3932,20289,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,33622,14595,2.3036656389174377,0,0.03040625,0.0639,M,0
50000,31,12725,34526,12787,3995,0,0,30018,12787,3995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,46800,64033,0.7308731435353646,0,0.21344333333333332,0.69052,M,0
140000,45,106974,109061,7262,7410,1545,0,4924,1000,148,1545,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,7617,232252,0.03279627301379536,0,0.2764904761904762,0.7790071428571429,M,0
20000,35,15668,15119,17976,19088,18500,20712,0,3108,1700,0,3500,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8308,107063,0.07759917058180697,0,0.8921916666666666,1.0356,M,1
500000,44,2445,12988,2544,949,86362,-8,13053,2556,955,86793,0,1793,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,105150,105280,0.9987651975683891,0,0.03509333333333334,0.172724,M,0
270000,34,131310,123737,115927,106350,98365,89909,6000,5700,3800,3700,3300,3100,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25600,665598,0.03846165403141236,0,0.410862962962963,0.48633333333333334,M,0
300000,39,1028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1028,0.0,0,0.0005711111111111111,0.003426666666666667,M,1
200000,31,254266,240966,228663,217600,208432,200057,0,328,0,0,600,2500,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,3428,1349984,0.0025392893545404982,0,1.1249866666666668,1.27133,M,1
150000,52,139733,138723,132441,94493,84936,77988,7000,6000,5000,5000,5000,5000,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33000,668314,0.049377986994137486,0,0.7425711111111112,0.9315533333333333,M,0
60000,24,34708,33866,33041,35284,31602,32221,0,0,2900,0,1200,1409,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5509,200722,0.027445920227977004,0,0.5575611111111111,0.5880666666666666,M,1
200000,42,5433,7328,0,0,2621,-72,2000,0,0,2621,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,4621,15310,0.301828870019595,0,0.012758333333333333,0.03664,M,0
160000,42,3607,4417,1058,2146,2534,2242,4417,1058,2146,2534,2242,2254,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,14651,16004,0.9154586353411647,0,0.016670833333333333,0.02760625,M,0
50000,45,39944,41180,41870,8469,8411,8361,2124,2037,1130,295,302,296,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6184,148235,0.041717543090363275,0,0.49411666666666665,0.8374,M,0
20000,22,2654,0,8369,433,1669,7800,0,8369,433,1669,7800,9817,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,28088,20925,1.3423178016726405,0,0.174375,0.41845,M,0
150000,30,141330,133582,125026,108358,110070,111654,8000,8000,5000,5000,5000,5000,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36000,730020,0.04931371743239911,0,0.8111333333333334,0.9422,M,0
20000,28,1424,10094,15018,15991,18442,18827,10094,10000,1549,3000,790,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,26433,79796,0.3312572058749812,0,0.6649666666666667,0.94135,M,0
200000,36,10890,11902,12907,15369,15863,16059,1500,1500,3000,750,600,1490,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8840,82990,0.10651885769369804,0,0.06915833333333334,0.080295,M,0
240000,29,17570,159228,150359,62242,0,0,150359,4199,1322,2480,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,158360,389399,0.4066779832511126,0,0.27041597222222225,0.66345,M,0
20000,23,17246,16988,15973,18773,0,0,2000,2000,3000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7000,68980,0.1014786894752102,0,0.5748333333333333,0.93865,M,0
150000,45,179441,169947,153522,150779,49198,50277,7333,4,4104,15000,2000,2200,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30641,753164,0.04068303848829737,0,0.8368488888888889,1.1962733333333333,M,1
50000,48,79262,40931,40892,41612,18825,18019,3278,1880,1650,10000,1000,700,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18508,239541,0.07726443489840988,0,0.79847,1.58524,M,1
20000,53,12278,13209,7215,1520,0,0,1500,1060,30,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2590,34222,0.07568230962538718,0,0.28518333333333334,0.66045,M,0
130000,33,1183,2183,2000,700,0,0,2000,13,700,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,2713,6066,0.44724695021430927,0,0.007776923076923077,0.016792307692307693,M,0
350000,44,2161,7230,3301,4301,15,684,7426,3306,4301,15,684,2713,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,18445,17692,1.0425616097671264,0,0.008424761904761904,0.020657142857142857,M,0
60000,23,57097,58134,58647,59619,57068,57668,2659,2190,2078,2002,2062,2072,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13063,348233,0.037512240367799723,0,0.9673138888888889,0.99365,M,1
360000,34,205363,207315,211278,215020,218771,222172,8000,8000,8000,7766,7803,7971,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47540,1279919,0.03714297545391544,0,0.5925550925925926,0.6171444444444445,M,0
50000,28,48726,48261,39336,10142,10174,9904,2406,2000,462,736,0,147,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5751,166543,0.03453162246386819,0,0.5551433333333333,0.97452,M,0
170000,28,42062,43170,44283,46352,51384,50568,2000,2000,3000,6000,0,2000,0,1,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15000,277819,0.053991987589041786,0,0.272371568627451,0.30225882352941175,M,0
80000,41,66053,67397,68193,69465,70545,72233,3000,2500,3000,2500,3000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,14000,413886,0.033825739454825726,0,0.8622625,0.9029125,M,0
160000,30,960,3597,3633,2707,6087,4852,3597,3633,2702,6087,4852,9425,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,30296,21836,1.3874335958966844,0,0.022745833333333333,0.03804375,M,1
10000,54,1083,390,390,390,0,780,780,780,0,0,780,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2340,3033,0.771513353115727,0,0.05055,0.1083,M,0
150000,37,27707,28434,29356,30777,32193,32589,1477,1489,2000,2000,1169,1194,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9329,181056,0.05152549487451396,0,0.20117333333333334,0.21726,M,1
300000,39,729,0,236,766,227,0,0,236,800,227,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1263,1958,0.6450459652706844,0,0.0010877777777777778,0.0025533333333333332,M,0
150000,30,146432,149044,148839,147746,116537,36404,5301,6112,6023,4626,1035,1046,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,24143,745002,0.03240662441174655,0,0.82778,0.9936266666666667,M,0
120000,30,115583,114915,117220,119599,120888,117881,4178,4223,4296,4800,4423,4080,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26000,706086,0.03682270998150367,0,0.980675,1.0074,M,0
500000,34,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,21861,6457,3.3856280006194828,0,0.0021523333333333334,0.004598,M,0
360000,38,475,-25,4993,498,-2,-2,0,5018,505,0,0,553,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,6076,5937,1.0234124978945596,0,0.002748611111111111,0.013869444444444445,M,0
90000,36,79642,79001,18318,18982,19371,19608,1580,19789,1295,1000,849,1000,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,25513,234922,0.1086020040694358,0,0.43504074074074073,0.8849111111111111,M,0
150000,36,289463,296846,301634,314201,84135,90500,8245,7143,13700,15000,7500,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51588,1376779,0.0374700660018783,0,1.5297544444444444,2.094673333333333,M,0
160000,42,152630,95758,97251,98010,99669,101664,0,4385,3639,3762,3800,3897,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19483,644982,0.03020704453767702,0,0.67185625,0.9539375,M,1
250000,41,390,390,390,1130,1683,2587,390,390,1130,1683,2587,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,6180,6570,0.9406392694063926,0,0.00438,0.010348,M,1
210000,38,76418,78798,82525,84353,87835,79481,5000,5000,3200,5000,3000,2500,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23700,489410,0.04842565538096892,0,0.3884206349206349,0.4182619047619048,M,0
280000,34,212968,312960,373419,232919,228387,235187,237000,150000,10000,150000,10572,7313,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,564885,1595840,0.35397345598556246,0,0.9499047619047618,1.3336392857142858,M,0
340000,27,14745,9318,4794,7819,332,16516,9318,5343,7819,332,16516,5000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,44328,53524,0.828189223525895,0,0.026237254901960782,0.0485764705882353,M,0
200000,42,168289,172001,175281,177895,180078,184048,8000,7500,7000,6600,7000,7100,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43200,1057592,0.04084751019296667,0,0.8813266666666667,0.92024,M,0
500000,34,19656,65732,14611,23169,6738,0,65732,14643,23169,6738,2159,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,112441,129906,0.8655566332578941,0,0.043302,0.131464,M,0
310000,30,-44,-44,8915,-35,7028,-116,0,8959,0,7063,0,23240,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,39262,15704,2.500127356087621,0,0.008443010752688173,0.02875806451612903,M,0
360000,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0.0,M,1
260000,35,228,340,352,364,376,388,500,400,400,400,400,284,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2384,2048,1.1640625,0,0.0013128205128205127,0.0014923076923076923,M,0
140000,25,52196,16982,20199,20746,2260,4180,2000,5000,1000,1260,3000,439,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12699,116563,0.10894537717800674,0,0.1387654761904762,0.37282857142857145,M,0
290000,26,55758,7970,7106,8901,16813,15723,5029,5035,8925,11030,5077,3425,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,38521,112271,0.3431073028653882,0,0.0645235632183908,0.19226896551724137,M,0
50000,33,49450,50067,69594,46181,16770,19890,1743,2236,2807,629,3810,719,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11944,251952,0.04740585508350797,0,0.83984,1.39188,M,0
50000,37,28951,29631,29177,29544,19863,18812,1765,1653,1400,0,0,300,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5118,155978,0.03281231968610958,0,0.5199266666666666,0.59262,M,0
30000,54,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9500,157081,0.060478351933079114,0,0.8726722222222223,0.9324,M,1
400000,44,278863,275153,269528,269278,269278,1976,0,0,150,0,3355,5688,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,9193,1364076,0.006739360563487665,0,0.568365,0.6971575,M,1
230000,34,3256,1401,1624,4180,2665,3915,1401,1635,4180,2667,3915,2091,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,15889,17041,0.9323983334311366,0,0.012348550724637681,0.018173913043478263,M,0
20000,22,14645,14113,18550,17867,18072,17899,0,4675,0,701,563,1000,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6939,101146,0.06860380044687876,0,0.8428833333333334,0.9275,M,0
80000,26,4301,0,0,2883,1856,2856,0,0,2883,1856,1000,2000,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,7739,11896,0.6505548083389374,0,0.024783333333333334,0.0537625,M,0
50000,37,389,25352,25998,26579,26710,26871,25742,1435,1406,927,952,966,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,31428,131899,0.23827322420943298,0,0.43966333333333335,0.53742,M,0
150000,32,75918,77025,0,0,0,0,3525,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,3525,152943,0.02304780212235931,0,0.16993666666666668,0.5135,M,0
50000,51,24202,23664,21780,22722,21907,2917,1340,1402,1344,1002,58,29,0,1,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5175,117192,0.04415830432111407,0,0.39064,0.48404,M,0
30000,49,1659,1473,390,390,390,1320,1473,390,390,390,1320,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3963,5622,0.7049092849519744,0,0.03123333333333333,0.0553,M,0
160000,37,45966,48783,47681,46039,47197,46683,3900,0,1742,1900,1703,3612,0,1,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12857,282349,0.04553584393782163,0,0.29411354166666664,0.30489375,M,0
200000,30,1674,7398,6867,7477,7232,6442,7398,1000,1000,145,276,780,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,10599,37090,0.28576435696953356,0,0.030908333333333336,0.037385,M,0
250000,32,207,4907,6833,8766,9539,9779,4907,2000,2000,1000,319,247,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,10473,40031,0.2616222427618596,0,0.026687333333333334,0.039116,M,0
180000,30,56951,57941,58994,60047,61389,63048,2100,2150,2200,2500,3000,1000,1,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12950,358370,0.03613583726316377,0,0.3318240740740741,0.35026666666666667,M,0
60000,45,26350,23908,24215,17728,18087,17730,1413,1500,1173,532,597,469,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5684,128018,0.044400006249121216,0,0.3556055555555555,0.43916666666666665,M,0
90000,48,6224,8150,0,0,9167,0,8150,0,0,9167,0,526,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,17843,23541,0.7579542075527802,0,0.04359444444444444,0.10185555555555556,M,0
50000,47,32516,32774,33597,29105,26154,27699,1870,1693,1106,1473,3000,2507,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11649,181845,0.06406005114245648,0,0.60615,0.67194,M,0
180000,28,300,340,-120,420,460,460,500,0,1000,500,460,610,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3070,1860,1.6505376344086022,0,0.0017222222222222222,0.0025555555555555557,M,0
160000,23,17920,17195,17164,7175,1942,100025,2000,3181,3012,1942,100025,3000,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,113160,161421,0.7010240303306261,0,0.168146875,0.62515625,M,0
60000,38,32232,25086,24404,25212,28147,30152,4000,0,1500,3500,2600,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11600,165233,0.07020389389528726,0,0.45898055555555556,0.5372,M,1
200000,42,161514,163340,168701,172074,173907,184067,6000,8000,8000,6500,13500,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42000,1023603,0.04103153273290524,0,0.8530025,0.920335,M,1
30000,23,26725,28289,29489,30237,30504,29771,2000,2000,1502,1112,1100,2000,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9714,175015,0.05550381395880353,0,0.9723055555555556,1.0168,M,0
140000,27,135249,138577,141555,110852,113639,95052,5500,5700,4200,4700,3800,4000,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27900,734924,0.03796310911060191,0,0.8749095238095238,1.0111071428571428,M,0
